bird_id,X,Y
1341_S13,-120.25006,32.15172
1341_S13,-120.25155,32.14815
1341_S13,-120.25243,32.14471
1341_S13,-120.2539,32.1408
1341_S13,-120.25448,32.13785
1341_S13,-120.25558,32.1341
1341_S13,-120.257,32.13076
1341_S13,-120.25794,32.12712
1341_S13,-120.25917,32.12345
1341_S13,-120.24342,32.13508
1341_S13,-120.24166,32.14438
1341_S13,-120.27634,32.10459
1341_S13,-120.30177,32.07604
1341_S13,-120.32924,32.06275
1341_S13,-120.34722,32.07255
1341_S13,-120.40047,32.01937
1341_S13,-120.39764,32.02727
1341_S13,-120.36798,32.05909
1341_S13,-120.33733,32.08607
1341_S13,-120.31387,32.11106
1341_S13,-120.33762,32.12316
1341_S13,-120.36149,32.15008
1341_S13,-120.35044,32.17142
1341_S13,-120.3325,32.19585
1341_S13,-120.33594,32.21412
1341_S13,-120.29462,32.28496
1341_S13,-120.27939,32.29925
1341_S13,-120.2276,32.38576
1341_S13,-120.20948,32.4118
1341_S13,-120.18672,32.44627
1341_S13,-120.18486,32.45937
1341_S13,-120.18101,32.47696
1341_S13,-120.1777,32.49843
1341_S13,-120.16045,32.530029999999996
1341_S13,-120.1495,32.55005
1341_S13,-120.06267,32.65669
1341_S13,-120.04293,32.67723
1341_S13,-120.03895,32.68801
1341_S13,-120.03295,32.69324
1341_S13,-120.00414,32.72803
1341_S13,-120.00252,32.72607
1341_S13,-120.00061,32.72332
1341_S13,-119.99059,32.74924
1341_S13,-119.9846,32.77275
1341_S13,-119.98479,32.77202
1341_S13,-119.98768,32.75973
1341_S13,-119.98415,32.75914
1341_S13,-120.00414,32.74662
1341_S13,-120.00294,32.74538
1341_S13,-119.99342,32.75328
1341_S13,-119.99146,32.75087
1341_S13,-119.96494,32.77049
1341_S13,-119.94457,32.79368
1341_S13,-119.91989,32.81294
1341_S13,-119.89458,32.83064
1341_S13,-119.86084,32.85917
1341_S13,-119.86035,32.85647
1341_S13,-119.79137,32.92367
1341_S13,-119.79448,32.93063
1341_S13,-119.78649,32.9454
1341_S13,-119.81689,32.93214
1341_S13,-119.8521,32.90793
1341_S13,-119.8838,32.89102
1341_S13,-119.90975,32.88734
1341_S13,-119.94856,32.88704
1341_S13,-119.96125,32.87769
1341_S13,-119.9553,32.88603
1341_S13,-119.94488,32.88311
1341_S13,-119.90866,32.91245
1341_S13,-119.94982,32.90963
1341_S13,-119.95007,32.90871
1341_S13,-119.97546,32.89268
1341_S13,-119.99377,32.91467
1341_S13,-120.00252,32.90942
1341_S13,-120.00187,32.90784
1341_S13,-120.00153,32.9066
1341_S13,-120.00043,32.90478
1341_S13,-120,32.90329
1341_S13,-119.99926,32.90209
1341_S13,-119.99883,32.90069
1341_S13,-119.9986,32.90018
1341_S13,-119.99828,32.89939
1341_S13,-119.99735,32.89865
1341_S13,-119.99609,32.89782
1341_S13,-119.99479,32.89684
1341_S13,-119.99339,32.8957
1341_S13,-119.99202,32.89427
1341_S13,-119.99052,32.89335
1341_S13,-119.9891,32.89224
1341_S13,-119.9874,32.89092
1341_S13,-119.98672,32.88963
1341_S13,-119.98557,32.88769
1341_S13,-119.98458,32.88632
1341_S13,-119.98337,32.88452
1341_S13,-119.98235,32.88384
1341_S13,-119.98087,32.88274
1341_S13,-119.97962,32.88143
1341_S13,-119.97859,32.87939
1341_S13,-119.97769,32.87766
1341_S13,-119.97686,32.87581
1341_S13,-119.97506,32.87492
1341_S13,-119.97381,32.87333
1341_S13,-119.97248,32.87166
1341_S13,-119.97164,32.87023
1341_S13,-119.97071,32.86874
1341_S13,-119.96978,32.86695
1341_S13,-119.96845,32.86524
1341_S13,-119.96736,32.86358
1341_S13,-119.96571,32.86186
1341_S13,-119.96369,32.86033
1341_S13,-119.96216,32.85861
1341_S13,-119.96086,32.85662
1341_S13,-119.9597,32.85463
