bird_id,X,Y
H51,-118.203565,29.421133
H51,-118.194027,29.45088
H51,-118.17828,29.491553
H51,-118.179182,29.523572
H51,-118.16821,29.555217
H51,-118.146845,29.600138
H51,-118.134125,29.64
H51,-118.12074,29.666657
H51,-118.104887,29.68829
H51,-118.064965,29.726962
H51,-118.038058,29.765582
H51,-118.039912,29.762385
H51,-118.028417,29.775997
H51,-117.986772,29.814445
H51,-117.95305,29.855563
H51,-117.928522,29.898402
H51,-117.907775,29.93547
H51,-117.925202,29.959763
H51,-117.890905,30.000942
H51,-117.862232,30.038608
H51,-117.832065,30.08232
H51,-117.812333,30.118623
H51,-117.77636,30.16222
H51,-117.751187,30.205495
H51,-117.745942,30.240992
H51,-117.71791,30.283437
H51,-117.695687,30.329405
H51,-117.684157,30.366397
H51,-117.66082,30.410228
H51,-117.633408,30.457333
H51,-117.607478,30.497687
H51,-117.591672,30.529797
H51,-117.586348,30.561862
H51,-117.551593,30.608255
H51,-117.536595,30.652198
H51,-117.510343,30.697853
H51,-117.486087,30.732225
H51,-117.485207,30.732763
H51,-117.484242,30.733202
H51,-117.483313,30.733653
H51,-117.482283,30.73425
H51,-117.4815,30.734812
H51,-117.462688,30.755997
H51,-117.427085,30.794032
H51,-117.397408,30.832197
H51,-117.361435,30.869677
H51,-117.334962,30.912153
H51,-117.327527,30.940775
H51,-117.30433,30.985018
H51,-117.289143,31.020183
H51,-117.268507,31.039393
H51,-117.239442,31.064737
H51,-117.223458,31.113868
H51,-117.225735,31.113647
H51,-117.238928,31.10757
H51,-117.246693,31.101625
H51,-117.232578,31.146783
H51,-117.206998,31.172955
H51,-117.186482,31.220297
H51,-117.167387,31.25771
H51,-117.167568,31.308593
H51,-117.150218,31.340647
H51,-117.10312,31.371755
H51,-117.091347,31.415798
H51,-117.083982,31.469422
H51,-117.052338,31.477155
H51,-117.010648,31.507078
H51,-116.994432,31.512138
H51,-116.962547,31.544498
H51,-116.945347,31.576247
H51,-116.926203,31.623697
H51,-116.935323,31.678797
H51,-116.97274,31.716585
H51,-117.003422,31.765525
H51,-117.061282,31.793547
H51,-117.106393,31.825232
H51,-117.16741,31.848318
H51,-117.215593,31.85438
H51,-117.280753,31.871792
H51,-117.32533,31.910337
H51,-117.364122,31.936889999999998
H51,-117.415293,31.982425
H51,-117.477862,32.018373
H51,-117.537352,32.034713000000004
H51,-117.57739,32.042823
H51,-117.61712,32.05512
H51,-117.68923,32.074713
H51,-117.751142,32.097085
H51,-117.813138,32.115193
H51,-117.87951,32.144813
H51,-117.9426,32.181053
H51,-118.00567,32.216217
H51,-118.073465,32.23283
H51,-118.130628,32.263502
H51,-118.190437,32.269032
H51,-118.256577,32.280238
H51,-118.326303,32.297162
H51,-118.321598,32.301037
H51,-118.355158,32.308658
H51,-118.414987,32.315473
H51,-118.432692,32.321677
H51,-118.485362,32.342687
H51,-118.531255,32.365348
H51,-118.59431,32.36611
H51,-118.661398,32.378625
H51,-118.71651,32.39155
H51,-118.746083,32.389058
H51,-118.798308,32.39404
H51,-118.842675,32.410597
H51,-118.903768,32.426563
H51,-118.939303,32.444568
H51,-118.955912,32.451657
H51,-119.008978,32.456442
H51,-119.068967,32.452308
H51,-119.132603,32.459338
H51,-119.187645,32.462508
H51,-119.215135,32.467422
H51,-119.213285,32.466682
H51,-119.211175,32.46461
H51,-119.208262,32.462035
H51,-119.207047,32.460787
H51,-119.20565,32.459438
H51,-119.203748,32.458635
H51,-119.201577,32.45347
H51,-119.200033,32.452988
H51,-119.19843,32.452357
H51,-119.196528,32.451645
H51,-119.195463,32.450923
H51,-119.195245,32.45007
H51,-119.195033,32.44964
H51,-119.194472,32.448618
H51,-119.19501700000001,32.448945
H51,-119.194577,32.448533
H51,-119.194045,32.448323
H51,-119.194517,32.447935
H51,-119.194095,32.447555
H51,-119.193092,32.447227
H51,-119.192458,32.447197
H51,-119.192227,32.447287
H51,-119.191455,32.447863
H51,-119.191065,32.448218
H51,-119.190453,32.447998
H51,-119.190722,32.447468
H51,-119.190497,32.445993
H51,-119.190302,32.445303
H51,-119.189683,32.443875
H51,-119.18875,32.443172
H51,-119.189065,32.442833
H51,-119.189267,32.442598
H51,-119.189383,32.442428
H51,-119.189505,32.442188
H51,-119.189608,32.442103
H51,-119.189442,32.442167
H51,-119.189668,32.441873
H51,-119.189198,32.441755
H51,-119.18853,32.441842
H51,-119.188837,32.44131
H51,-119.189168,32.440575
H51,-119.189748,32.440395
H51,-119.19001,32.44057
H51,-119.190203,32.440532
H51,-119.190333,32.439872
H51,-119.19076,32.439522
H51,-119.191105,32.439243
H51,-119.191155,32.438908
H51,-119.191355,32.438283
H51,-119.191943,32.43764
H51,-119.192333,32.437323
H51,-119.192495,32.436985
H51,-119.192658,32.436388
H51,-119.192467,32.435607
H51,-119.192285,32.434875
H51,-119.192548,32.433817
H51,-119.192798,32.433048
H51,-119.193082,32.43222
H51,-119.193385,32.431173
H51,-119.193518,32.430333
H51,-119.193702,32.429675
H51,-119.193687,32.429153
H51,-119.19345,32.42846
H51,-119.193252,32.427807
H51,-119.192917,32.427172
H51,-119.192743,32.426392
H51,-119.19272,32.425708
H51,-119.192962,32.425068
H51,-119.193118,32.424123
H51,-119.19328,32.423287
H51,-119.19355,32.4226
H51,-119.193977,32.422397
H51,-119.194255,32.42223
H51,-119.194758,32.422048
H51,-119.195007,32.421773
H51,-119.242338,32.424468
H51,-119.302652,32.44075
H51,-119.361473,32.435765
H51,-119.419468,32.431382
H51,-119.480278,32.428507
H51,-119.518808,32.429193
H51,-119.57176,32.415903
H51,-119.582547,32.428767
H51,-119.60225,32.433175
H51,-119.602677,32.433525
H51,-119.6024,32.43577
H51,-119.60231,32.436392
H51,-119.60217,32.436365
H51,-119.602148,32.436898
H51,-119.601562,32.43693
H51,-119.601048,32.437
H51,-119.616335,32.469787
H51,-119.616527,32.474105
H51,-119.6381,32.488238
H51,-119.667033,32.527748
H51,-119.699032,32.558265
H51,-119.699622,32.559655
H51,-119.700555,32.561488
H51,-119.737333,32.605698
H51,-119.76456,32.64479
H51,-119.798325,32.685072
H51,-119.811097,32.697952
H51,-119.810973,32.707607
H51,-119.811648,32.709583
H51,-119.829358,32.738872
H51,-119.849015,32.78627
H51,-119.873463,32.827165
H51,-119.911592,32.842705
H51,-119.919465,32.852363
H51,-119.949593,32.87884
H51,-119.957812,32.87744
H51,-119.953357,32.897172
H51,-119.979703,32.94204
H51,-119.992932,32.993473
H51,-120.036077,32.995117
H51,-120.048618,33.040078
H51,-120.064245,33.066375
H51,-120.074893,33.075742
H51,-120.07958000000001,33.097912
H51,-120.0873,33.13898
H51,-120.084725,33.175053
