bird_id,X,Y
1341_S13,-118.21366,29.4158
1341_S13,-118.20132,29.38698
1341_S13,-118.2203,29.35047
1341_S13,-118.22358,29.30298
1341_S13,-118.24495,29.28122
1341_S13,-118.2867,29.25772
1341_S13,-118.3335,29.22413
1341_S13,-118.3871,29.19702
1341_S13,-118.42082,29.14373
1341_S13,-118.42582,29.07997
1341_S13,-118.4219,29.04112
1341_S13,-118.41388,28.99122
1341_S13,-118.38787,28.9481
1341_S13,-118.34655,28.90143
1341_S13,-118.31718,28.88537
1341_S13,-118.29214,28.88542
1341_S13,-118.29158,28.88414
1341_S13,-118.31817,28.89439
1341_S13,-118.35752,28.91756
1341_S13,-118.37505,28.94068
1341_S13,-118.39458,28.96372
1341_S13,-118.42861,28.97904
1341_S13,-118.45662,29.00093
1341_S13,-118.45686,29.00109
1341_S13,-118.45992,29.00218
1341_S13,-118.47649,29.03097
1341_S13,-118.50002,29.05452
1341_S13,-118.53166,29.08141
1341_S13,-118.58515,29.12948
1341_S13,-118.58387,29.13112
1341_S13,-118.58567,29.12918
1341_S13,-118.58992,29.12849
1341_S13,-118.5982,29.13077
1341_S13,-118.60907,29.14464
1341_S13,-118.63521,29.16479
1341_S13,-118.72295,29.16224
1341_S13,-118.72989,29.16449
1341_S13,-118.72915,29.16145
1341_S13,-118.73251,29.17524
1341_S13,-118.74759,29.19091
1341_S13,-118.75695,29.21523
1341_S13,-118.74682,29.24029
1341_S13,-118.75104,29.25093
1341_S13,-118.76096,29.27218
1341_S13,-118.76274,29.29771
1341_S13,-118.74219,29.32413
1341_S13,-118.74579,29.33966
1341_S13,-118.74546,29.33934
1341_S13,-118.74462,29.33848
1341_S13,-118.7444,29.3386
1341_S13,-118.74402,29.33855
1341_S13,-118.74322,29.33785
1341_S13,-118.76683,29.34774
1341_S13,-118.76628,29.3476
1341_S13,-118.76601,29.34665
1341_S13,-118.7658,29.34588
1341_S13,-118.76556,29.34505
1341_S13,-118.76408,29.34528
1341_S13,-118.75893,29.36355
1341_S13,-118.73935,29.39611
1341_S13,-118.7194,29.42015
1341_S13,-118.72357,29.42024
1341_S13,-118.70858,29.44982
1341_S13,-118.68599,29.47085
1341_S13,-118.67623,29.4988
1341_S13,-118.6624,29.52794
1341_S13,-118.64648,29.54702
1341_S13,-118.60843,29.56691
1341_S13,-118.56713,29.58676
1341_S13,-118.55617,29.58947
1341_S13,-118.55611,29.5905
1341_S13,-118.55611,29.59203
1341_S13,-118.5556,29.59264
1341_S13,-118.54393,29.59897
1341_S13,-118.54208,29.59952
1341_S13,-118.54031,29.60042
1341_S13,-118.53963,29.601680000000002
1341_S13,-118.53808,29.60194
1341_S13,-118.53663,29.60342
1341_S13,-118.5351,29.60479
1341_S13,-118.53341,29.60626
1341_S13,-118.53191,29.60764
1341_S13,-118.53005,29.60891
1341_S13,-118.52804,29.60952
1341_S13,-118.52613,29.6103
1341_S13,-118.52431,29.61135
1341_S13,-118.52251,29.61189
1341_S13,-118.52058,29.61194
1341_S13,-118.51872,29.61207
1341_S13,-118.51706,29.61213
1341_S13,-118.51518,29.61254
1341_S13,-118.51339,29.61266
1341_S13,-118.51218,29.61272
1341_S13,-118.51021,29.61282
1341_S13,-118.50882,29.61303
1341_S13,-118.5069,29.61308
1341_S13,-118.50531,29.6134
1341_S13,-118.50302,29.61282
1341_S13,-118.50113,29.61234
1341_S13,-118.49923,29.61193
1341_S13,-118.49729,29.61174
1341_S13,-118.49554,29.61153
1341_S13,-118.49344,29.61108
1341_S13,-118.49201,29.61078
1341_S13,-118.49036,29.6101
1341_S13,-118.48888,29.60952
1341_S13,-118.48718,29.60878
1341_S13,-118.48579,29.60819
1341_S13,-118.48424,29.6076
1341_S13,-118.48277,29.60696
1341_S13,-118.4814,29.60622
1341_S13,-118.47995,29.60574
1341_S13,-118.47859,29.60484
1341_S13,-118.47709,29.6044
1341_S13,-118.47546,29.60358
1341_S13,-118.47439,29.60251
1341_S13,-118.47281,29.60149
1341_S13,-118.47157,29.60053
1341_S13,-118.46924,29.59925
1341_S13,-118.46807,29.59847
1341_S13,-118.4669,29.59826
1341_S13,-118.46523,29.59786
1341_S13,-118.46374,29.59696
1341_S13,-118.46222,29.59622
1341_S13,-118.4607,29.59566
1341_S13,-118.45874,29.59528
1341_S13,-118.45711,29.59501
1341_S13,-118.45554,29.59439
1341_S13,-118.45404,29.59393
1341_S13,-118.45272,29.59332
1341_S13,-118.45138,29.59311
1341_S13,-118.4499,29.59293
1341_S13,-118.4487,29.59297
1341_S13,-118.44779,29.59254
1341_S13,-118.44686,29.59248
1341_S13,-118.44546,29.59231
1341_S13,-118.44394,29.59212
1341_S13,-118.44248,29.60309
1341_S13,-118.44559,29.61905
1341_S13,-118.44535,29.64843
1341_S13,-118.44412,29.68151
1341_S13,-118.41226,29.71474
1341_S13,-118.40061,29.74083
1341_S13,-118.39732,29.75195
1341_S13,-118.37539,29.77765
1341_S13,-118.33761,29.80168
1341_S13,-118.30984,29.84245
1341_S13,-118.28993,29.86515
1341_S13,-118.25473,29.8954
1341_S13,-118.22438,29.9176
1341_S13,-118.21583,29.93878
1341_S13,-118.21585,29.93957
1341_S13,-118.21553,29.94031
1341_S13,-118.21992,29.94914
1341_S13,-118.21992,29.95032
1341_S13,-118.21927,29.95109
1341_S13,-118.2185,29.95198
1341_S13,-118.21792,29.95321
1341_S13,-118.22046,29.95296
1341_S13,-118.2196,29.954
1341_S13,-118.21968,29.95247
1341_S13,-118.21875,29.9532
1341_S13,-118.2178,29.9539
